time,last,diff,position,thrust,set,loop,update
1520599571898030,0,1520599571898030,18.87734605409764,9.808222716743426,20.0,28955,true
1520599571899047,0,1520599571899047,18.877391863165613,9.808132015302467,20.0,28956,true
1520599571900064,0,1520599571900064,18.877437654561287,9.808192453783416,20.0,28957,true
1520599571901081,0,1520599571901081,18.877483406538175,9.808186418869745,20.0,28958,true
1520599571902098,0,1520599571902098,18.877529219230446,9.808206286989076,20.0,28959,true
1520599571903115,0,1520599571903115,18.877574979205864,9.808253432189275,20.0,28960,true
1520599571904133,0,1520599571904133,18.877620783160065,9.808175253307995,20.0,28961,true
1520599571905150,0,1520599571905150,18.87766655531557,9.80823899193791,20.0,28962,true
1520599571906167,0,1520599571906167,18.87771233306164,9.808181746494991,20.0,28963,true
1520599571907184,0,1520599571907184,18.87775814231351,9.808219297819734,20.0,28964,true
1520599571908203,0,1520599571908203,18.877803958846435,9.808210094015683,20.0,28965,true
1520599571909219,0,1520599571909219,18.877849712685688,9.808168412823203,20.0,28966,true
1520599571910237,0,1520599571910237,18.87789549710867,9.80815698977531,20.0,28967,true
1520599571911253,0,1520599571911253,18.877941241365576,9.808233187296505,20.0,28968,true
1520599571912271,0,1520599571912271,18.877987032079176,9.808192707025455,20.0,28969,true
1520599571913287,0,1520599571913287,18.87803276684427,9.808240759857135,20.0,28970,true
1520599571914305,0,1520599571914305,18.878078538016887,9.808180413501814,20.0,28971,true
1520599571915322,0,1520599571915322,18.878124304902173,9.808248208943011,20.0,28972,true
1520599571916340,0,1520599571916340,18.878170099887033,9.808200463756979,20.0,28973,true
1520599571917357,0,1520599571917357,18.878215869707976,9.808203593275277,20.0,28974,true
1520599571918374,0,1520599571918374,18.878261591792256,9.808166164335358,20.0,28975,true
1520599571919392,0,1520599571919392,18.878307390326,9.808195373092495,20.0,28976,true
1520599571920409,0,1520599571920409,18.878353152908772,9.808252912550893,20.0,28977,true
1520599571921426,0,1520599571921426,18.878398874450863,9.808155023647938,20.0,28978,true
1520599571922442,0,1520599571922442,18.878444605734714,9.808197720590691,20.0,28979,true
1520599571923459,0,1520599571923459,18.8784903419075,9.808246877700475,20.0,28980,true
1520599571924478,0,1520599571924478,18.878536168717027,9.808232527828803,20.0,28981,true
1520599571925496,0,1520599571925496,18.87858192703562,9.808224227193296,20.0,28982,true
1520599571926512,0,1520599571926512,18.878627617606274,9.808108510628855,20.0,28983,true
1520599571927529,0,1520599571927529,18.878673372907134,9.808191870306938,20.0,28984,true
1520599571928546,0,1520599571928546,18.87871911063865,9.808274466039837,20.0,28985,true
1520599571929565,0,1520599571929565,18.878764922262896,9.808191297693902,20.0,28986,true
1520599571930582,0,1520599571930582,18.878810654560787,9.808211043135412,20.0,28987,true
1520599571931599,0,1520599571931599,18.878856393272557,9.808116271667652,20.0,28988,true
1520599571932617,0,1520599571932617,18.878902161740896,9.808213217801544,20.0,28989,true
1520599571933636,0,1520599571933636,18.878947952533533,9.808202968036007,20.0,28990,true
1520599571934653,0,1520599571934653,18.87899365982861,9.808163460935809,20.0,28991,true
1520599571935670,0,1520599571935670,18.879039420935136,9.808133183787616,20.0,28992,true
1520599571936688,0,1520599571936688,18.87908515778268,9.808235388135024,20.0,28993,true
1520599571937706,0,1520599571937706,18.879130908508557,9.808165817112496,20.0,28994,true
1520599571938723,0,1520599571938723,18.87917662324862,9.808193890208052,20.0,28995,true
1520599571939740,0,1520599571939740,18.879222348594965,9.80817425238385,20.0,28996,true
1520599571940758,0,1520599571940758,18.87926809870259,9.808217030142615,20.0,28997,true
1520599571941776,0,1520599571941776,18.879313853643062,9.808201536684853,20.0,28998,true
1520599571942793,0,1520599571942793,18.879359560891505,9.808168283009083,20.0,28999,true
1520599571943811,0,1520599571943811,18.879405306186374,9.808159923211552,20.0,29000,true
1520599571944828,0,1520599571944828,18.87945100636065,9.808217334171706,20.0,29001,true
1520599571945846,0,1520599571945846,18.879496749573864,9.808167472370847,20.0,29002,true
1520599571946863,0,1520599571946863,18.879542462636877,9.808221677576377,20.0,29003,true
1520599571947881,0,1520599571947881,18.87958819626656,9.808165571196199,20.0,29004,true
1520599571948898,0,1520599571948898,18.879633895594015,9.808201022043102,20.0,29005,true
1520599571949917,0,1520599571949917,18.87967966626212,9.808173020811585,20.0,29006,true
1520599571950934,0,1520599571950934,18.879725365172995,9.808213686889157,20.0,29007,true
1520599571951952,0,1520599571951952,18.87977108878024,9.808122116438867,20.0,29008,true
1520599571952980,0,1520599571952980,18.879817276366413,9.80820959316425,20.0,29009,true
1520599571953988,0,1520599571953988,18.879862540369107,9.80817643657107,20.0,29010,true
1520599571955005,0,1520599571955005,18.879908241928792,9.807593012222238,20.0,29011,true
1520599571956023,0,1520599571956023,18.879953965457368,9.808746345309142,20.0,29012,true
1520599571957040,0,1520599571957040,18.879999655543372,9.808197154346326,20.0,29013,true
1520599571958058,0,1520599571958058,18.88004535285016,9.808167389014958,20.0,29014,true
1520599571959075,0,1520599571959075,18.880091038375664,9.808206967048616,20.0,29015,true
1520599571960094,0,1520599571960094,18.880136787690155,9.808195693266395,20.0,29016,true
1520599571961110,0,1520599571961110,18.88018242036419,9.808208196955402,20.0,29017,true
1520599571962127,0,1520599571962127,18.880228115990416,9.808126073755012,20.0,29018,true
1520599571963145,0,1520599571963145,18.88027380151803,9.808269774399506,20.0,29019,true
1520599571964162,0,1520599571964162,18.88031946689622,9.80818882228135,20.0,29020,true
1520599571965180,0,1520599571965180,18.880365169474217,9.808199204349041,20.0,29021,true
1520599571966197,0,1520599571966197,18.880410832765946,9.808222195733979,20.0,29022,true
1520599571967213,0,1520599571967213,18.880456487568743,9.808173403016884,20.0,29023,true
1520599571968232,0,1520599571968232,18.88050221779338,9.80822031153764,20.0,29024,true
1520599571969249,0,1520599571969249,18.88054784894438,9.80822874004717,20.0,29025,true
1520599571970279,0,1520599571970279,18.880594115781783,9.808132086962274,20.0,29026,true
1520599571971282,0,1520599571971282,18.880639140502012,9.808253796347609,20.0,29027,true
1520599571972300,0,1520599571972300,18.880684831761734,9.807455461840908,20.0,29028,true
1520599571973317,0,1520599571973317,18.88073047881328,9.809007482591014,20.0,29029,true
1520599571974333,0,1520599571974333,18.88077609816679,9.808172011593477,20.0,29030,true
1520599571975352,0,1520599571975352,18.8808218046409,9.808225081135355,20.0,29031,true
1520599571976369,0,1520599571976369,18.88086745608127,9.808257577686591,20.0,29032,true
1520599571977387,0,1520599571977387,18.880913129747736,9.808146328574658,20.0,29033,true
1520599571978404,0,1520599571978404,18.880958773291713,9.808212905400083,20.0,29034,true
1520599571979422,0,1520599571979422,18.881004454848593,9.808182847300294,20.0,29035,true
1520599571980438,0,1520599571980438,18.881050085559142,9.80821829567476,20.0,29036,true
1520599571981456,0,1520599571981456,18.881095725952285,9.808168475208266,20.0,29037,true
1520599571982473,0,1520599571982473,18.881141354598252,9.808229851337824,20.0,29038,true
1520599571983490,0,1520599571983490,18.881187014600005,9.80821553753952,20.0,29039,true
1520599571984508,0,1520599571984508,18.881232676939103,9.808228035758738,20.0,29040,true
1520599571985526,0,1520599571985526,18.88127834484706,9.808186572320992,20.0,29041,true
1520599571986542,0,1520599571986542,18.88132395524326,9.808181371524878,20.0,29042,true
1520599571987560,0,1520599571987560,18.881369608564228,9.808172112844337,20.0,29043,true
1520599571988577,0,1520599571988577,18.881415242659763,9.808241844156953,20.0,29044,true
1520599571989596,0,1520599571989596,18.881460933862744,9.808185917934003,20.0,29045,true
1520599571990614,0,1520599571990614,18.881506595755823,9.80820772296079,20.0,29046,true
1520599571991632,0,1520599571991632,18.881552238312757,9.808133964552596,20.0,29047,true
1520599571992649,0,1520599571992649,18.881597879780266,9.808168296537898,20.0,29048,true
1520599571993667,0,1520599571993667,18.881643505246583,9.808190205103145,20.0,29049,true
1520599571994684,0,1520599571994684,18.881689128839028,9.808189303428193,20.0,29050,true
1520599571995703,0,1520599571995703,18.881734815375935,9.80820707690123,20.0,29051,true
1520599571996719,0,1520599571996719,18.881780416196868,9.808207191346888,20.0,29052,true
1520599571997737,0,1520599571997737,18.88182606902321,9.808126120945474,20.0,29053,true
1520599571998755,0,1520599571998755,18.881871678495436,9.808231085819976,20.0,29054,true
1520599571999772,0,1520599571999772,18.881917310952343,9.808163764387247,20.0,29055,true
1520599572000790,0,1520599572000790,18.881962919188574,9.808215746180313,20.0,29056,true
1520599572001807,0,1520599572001807,18.882008554598446,9.808184742458142,20.0,29057,true
1520599572002824,0,1520599572002824,18.882054139156043,9.8082128014197,20.0,29058,true
1520599572003841,0,1520599572003841,18.8820997442433,9.808176544988164,20.0,29059,true
1520599572004859,0,1520599572004859,18.8821453666486,9.808237943524354,20.0,29060,true
1520599572005876,0,1520599572005876,18.882190932378002,9.808210058759325,20.0,29061,true
1520599572006893,0,1520599572006893,18.88223654683967,9.808186140650104,20.0,29062,true
1520599572007911,0,1520599572007911,18.882282170341256,9.808254852109997,20.0,29063,true
1520599572008939,0,1520599572008939,18.882327754589205,9.80819167696614,20.0,29064,true
1520599572009946,0,1520599572009946,18.882373378409945,9.808178090100792,20.0,29065,true
1520599572010964,0,1520599572010964,18.882418986363785,9.80822496374922,20.0,29066,true
1520599572011993,0,1520599572011993,18.882465130966185,9.80817320087267,20.0,29067,true
1520599572013000,0,1520599572013000,18.88251024133729,9.808190772713065,20.0,29068,true
1520599572014017,0,1520599572014017,18.882555834617314,9.807516353993645,20.0,29069,true
1520599572015035,0,1520599572015035,18.882601423347616,9.808808116161952,20.0,29070,true
1520599572016051,0,1520599572016051,18.88264698611079,9.808202241228475,20.0,29071,true
1520599572017075,0,1520599572017075,18.882692860703358,9.808205696413356,20.0,29072,true
1520599572018092,0,1520599572018092,18.882738419013105,9.808235983717926,20.0,29073,true
1520599572019110,0,1520599572019110,18.88278403893491,9.80784324120533,20.0,29074,true
1520599572020127,0,1520599572020127,18.882829608913166,9.808236425116757,20.0,29075,true
1520599572021143,0,1520599572021143,18.8828751164179,9.808157081834029,20.0,29076,true
1520599572022161,0,1520599572022161,18.88292072332263,9.808217303366895,20.0,29077,true
1520599572023178,0,1520599572023178,18.882966277840662,9.808293338995256,20.0,29078,true
1520599572024195,0,1520599572024195,18.883011841213108,9.808166779664138,20.0,29079,true
1520599572025212,0,1520599572025212,18.88305738954105,9.808230080115553,20.0,29080,true
1520599572026230,0,1520599572026230,18.88310296168922,9.808216802482704,20.0,29081,true
1520599572027247,0,1520599572027247,18.883148513780252,9.808233431552058,20.0,29082,true
1520599572028263,0,1520599572028263,18.883194054068543,9.808201415601003,20.0,29083,true
1520599572029281,0,1520599572029281,18.88323963148262,9.808224291946985,20.0,29084,true
1520599572030298,0,1520599572030298,18.883285168110493,9.808236875246,20.0,29085,true
1520599572031315,0,1520599572031315,18.88333071943369,9.808188200514046,20.0,29086,true
1520599572032333,0,1520599572032333,18.88337631124815,9.808237013183348,20.0,29087,true
1520599572033351,0,1520599572033351,18.883421877974868,9.808216432648326,20.0,29088,true
1520599572034368,0,1520599572034368,18.883467406308696,9.80816350140368,20.0,29089,true
1520599572035386,0,1520599572035386,18.883512982561026,9.808192602073941,20.0,29090,true
1520599572036403,0,1520599572036403,18.88355853540858,9.808238425612046,20.0,29091,true
1520599572037419,0,1520599572037419,18.883604031615846,9.808176235556507,20.0,29092,true
1520599572038437,0,1520599572038437,18.883649601445054,9.808203253555064,20.0,29093,true
1520599572039455,0,1520599572039455,18.883695165320653,9.808271952990422,20.0,29094,true
1520599572040471,0,1520599572040471,18.883740641138726,9.80817763603158,20.0,29095,true
1520599572041489,0,1520599572041489,18.883786203754287,9.808182798837501,20.0,29096,true
1520599572042505,0,1520599572042505,18.883831695758175,9.80829080713535,20.0,29097,true
1520599572043523,0,1520599572043523,18.883877254720115,9.808180025115687,20.0,29098,true
1520599572044540,0,1520599572044540,18.883922772947724,9.808266176527582,20.0,29099,true
1520599572045557,0,1520599572045557,18.883968291754687,9.808180193832825,20.0,29100,true
1520599572046576,0,1520599572046576,18.884013905708787,9.808228923900838,20.0,29101,true
1520599572047593,0,1520599572047593,18.88405941999469,9.808226005860217,20.0,29102,true
1520599572048610,0,1520599572048610,18.884104937332033,9.808104635663906,20.0,29103,true
1520599572049628,0,1520599572049628,18.884150500043386,9.808227029255935,20.0,29104,true
1520599572050645,0,1520599572050645,18.884196015359716,9.808221011114414,20.0,29105,true
1520599572051663,0,1520599572051663,18.884241542823798,9.808161971775338,20.0,29106,true
1520599572052680,0,1520599572052680,18.884287046117993,9.808219007661748,20.0,29107,true
1520599572053725,0,1520599572053725,18.884333788632915,9.808201580158201,20.0,29108,true
1520599572054715,0,1520599572054715,18.884378102582843,9.80822960557516,20.0,29109,true
1520599572055732,0,1520599572055732,18.884423578032962,9.806675290001447,20.0,29110,true
1520599572056750,0,1520599572056750,18.884469144267467,9.809711773558309,20.0,29111,true
1520599572057768,0,1520599572057768,18.88451468968313,9.808257767337397,20.0,29112,true
1520599572058785,0,1520599572058785,18.88456018759225,9.80814192435392,20.0,29113,true
1520599572059803,0,1520599572059803,18.884605703507987,9.808165632897996,20.0,29114,true
1520599572060820,0,1520599572060820,18.884651172811854,9.808222815284811,20.0,29115,true
1520599572061838,0,1520599572061838,18.884696709040906,9.808198056654316,20.0,29116,true
1520599572062855,0,1520599572062855,18.884742220248935,9.808254183114766,20.0,29117,true
1520599572063873,0,1520599572063873,18.884787734524316,9.80816821638949,20.0,29118,true
1520599572064890,0,1520599572064890,18.884833232040958,9.808197240426736,20.0,29119,true
1520599572065907,0,1520599572065907,18.884878717713345,9.808191141774088,20.0,29120,true
1520599572066925,0,1520599572066925,18.884924233058545,9.808209863084496,20.0,29121,true
1520599572067943,0,1520599572067943,18.884969750675953,9.80822246634873,20.0,29122,true
1520599572068970,0,1520599572068970,18.885015678747767,9.80818309454772,20.0,29123,true
1520599572069978,0,1520599572069978,18.885060730539433,9.80817796326777,20.0,29124,true
1520599572070995,0,1520599572070995,18.885106207227576,9.807661573514505,20.0,29125,true
1520599572072013,0,1520599572072013,18.885151731404267,9.808755788146174,20.0,29126,true
1520599572073032,0,1520599572073032,18.885197291022013,9.8082224652087,20.0,29127,true
1520599572074048,0,1520599572074048,18.88524271131227,9.808160778908576,20.0,29128,true
1520599572075066,0,1520599572075066,18.885288183475964,9.80811405881694,20.0,29129,true
1520599572076083,0,1520599572076083,18.885333657978688,9.808286143182656,20.0,29130,true
1520599572077100,0,1520599572077100,18.88537912902925,9.808219092156474,20.0,29131,true
1520599572078117,0,1520599572078117,18.88542456095519,9.80821394874821,20.0,29132,true
1520599572079135,0,1520599572079135,18.885470083733633,9.80821604841043,20.0,29133,true
1520599572080151,0,1520599572080151,18.88551549793997,9.80826283191669,20.0,29134,true
1520599572081169,0,1520599572081169,18.885561002071736,9.808146912334195,20.0,29135,true
1520599572082186,0,1520599572082186,18.885606452313915,9.808280540401025,20.0,29136,true
1520599572083203,0,1520599572083203,18.885651884124915,9.808165817185301,20.0,29137,true
1520599572084221,0,1520599572084221,18.885697371170377,9.80823099291728,20.0,29138,true
1520599572085237,0,1520599572085237,18.885742786117756,9.808251887176542,20.0,29139,true
1520599572086255,0,1520599572086255,18.885788260354552,9.80818055674785,20.0,29140,true
1520599572087272,0,1520599572087272,18.88583370719661,9.808268567703502,20.0,29141,true
1520599572088289,0,1520599572088289,18.885879166241892,9.808192191515424,20.0,29142,true
1520599572089306,0,1520599572089306,18.88592459691137,9.80822423446099,20.0,29143,true
1520599572090324,0,1520599572090324,18.885970043998373,9.808206744902009,20.0,29144,true
1520599572091341,0,1520599572091341,18.886015512359776,9.808240045524649,20.0,29145,true
1520599572092359,0,1520599572092359,18.886060987183267,9.808217308894122,20.0,29146,true
1520599572093375,0,1520599572093375,18.886106374946344,9.808188443440464,20.0,29147,true
1520599572094393,0,1520599572094393,18.88615181210604,9.808178072673329,20.0,29148,true
1520599572095424,0,1520599572095424,18.886197888480822,9.808284818145626,20.0,29149,true
1520599572096428,0,1520599572096428,18.886242743833293,9.808220864292238,20.0,29150,true
1520599572097445,0,1520599572097445,18.886288163137316,9.807418034706467,20.0,29151,true
1520599572098462,0,1520599572098462,18.886333580500235,9.808943549941649,20.0,29152,true
1520599572099480,0,1520599572099480,18.886379046458078,9.808236433425122,20.0,29153,true
1520599572100498,0,1520599572100498,18.88642451393756,9.80823668303887,20.0,29154,true
1520599572101515,0,1520599572101515,18.88646991169425,9.808173636585067,20.0,29155,true
1520599572102532,0,1520599572102532,18.886515333189433,9.808169423387563,20.0,29156,true
1520599572103550,0,1520599572103550,18.886560794224962,9.808254435493538,20.0,29157,true
1520599572104568,0,1520599572104568,18.8866062145737,9.808222557104964,20.0,29158,true
1520599572105585,0,1520599572105585,18.886651661157128,9.808170823004081,20.0,29159,true
1520599572106602,0,1520599572106602,18.886697063661607,9.808219470001534,20.0,29160,true
1520599572107619,0,1520599572107619,18.886742460225975,9.808184395013267,20.0,29161,true
1520599572108637,0,1520599572108637,18.886787881395538,9.808237317731315,20.0,29162,true
1520599572109654,0,1520599572109654,18.886833304852743,9.808242577214878,20.0,29163,true
1520599572110671,0,1520599572110671,18.886878703333885,9.808209589007703,20.0,29164,true
1520599572111689,0,1520599572111689,18.886924143790456,9.808204487481609,20.0,29165,true
1520599572112707,0,1520599572112707,18.886969588174257,9.808233523488276,20.0,29166,true
1520599572113724,0,1520599572113724,18.8870149794324,9.808178760645777,20.0,29167,true
1520599572114742,0,1520599572114742,18.887060398523385,9.808171543689838,20.0,29168,true
1520599572115759,0,1520599572115759,18.887105805076505,9.808235771117484,20.0,29169,true
1520599572116777,0,1520599572116777,18.887151237032143,9.80819872630013,20.0,29170,true
1520599572117796,0,1520599572117796,18.887196700202132,9.808212171666923,20.0,29171,true
1520599572118813,0,1520599572118813,18.88724208629138,9.808178123507348,20.0,29172,true
1520599572119829,0,1520599572119829,18.887287440646308,9.808136727972364,20.0,29173,true
1520599572120847,0,1520599572120847,18.887332868446716,9.808230889467852,20.0,29174,true
1520599572121865,0,1520599572121865,18.887378267101727,9.808268442736544,20.0,29175,true
1520599572122882,0,1520599572122882,18.88742364905431,9.808174333097668,20.0,29176,true
1520599572123900,0,1520599572123900,18.887469050612857,9.808208530379938,20.0,29177,true
1520599572124918,0,1520599572124918,18.887514462737823,9.808227211170657,20.0,29178,true
1520599572125935,0,1520599572125935,18.887559863094783,9.808200452910938,20.0,29179,true
1520599572126953,0,1520599572126953,18.88760525492534,9.808184963130907,20.0,29180,true
1520599572127970,0,1520599572127970,18.887650627582214,9.808197416258743,20.0,29181,true
1520599572129008,0,1520599572129008,18.88769691688551,9.808205834160226,20.0,29182,true
1520599572130005,0,1520599572130005,18.88774140530559,9.80822760455914,20.0,29183,true
1520599572131021,0,1520599572131021,18.887786734898853,9.807077303582973,20.0,29184,true
1520599572132041,0,1520599572132041,18.887832217402714,9.80932841241099,20.0,29185,true
1520599572133067,0,1520599572133067,18.887877974796695,9.808274843276013,20.0,29186,true
1520599572134075,0,1520599572134075,18.887922929101,9.808081215547169,20.0,29187,true
1520599572135092,0,1520599572135092,18.887968287389572,9.807734421615294,20.0,29188,true
1520599572136110,0,1520599572136110,18.88801367411496,9.808737105657295,20.0,29189,true
1520599572137139,0,1520599572137139,18.888059544550693,9.808229932769574,20.0,29190,true
1520599572138144,0,1520599572138144,18.888104383392655,9.808192118573679,20.0,29191,true
1520599572139162,0,1520599572139162,18.888149755619036,9.807583998594612,20.0,29192,true
1520599572140178,0,1520599572140178,18.888195090385352,9.808872583266595,20.0,29193,true
1520599572141195,0,1520599572141195,18.88824042329449,9.808203607200957,20.0,29194,true
1520599572142213,0,1520599572142213,18.888285798126887,9.808248275857718,20.0,29195,true
1520599572143229,0,1520599572143229,18.888331070439822,9.808248441014445,20.0,29196,true
1520599572144247,0,1520599572144247,18.888376468025502,9.808193771281449,20.0,29197,true
1520599572145264,0,1520599572145264,18.888421800303416,9.808319906718774,20.0,29198,true
1520599572146281,0,1520599572146281,18.88846712488491,9.808160984176439,20.0,29199,true
1520599572147298,0,1520599572147298,18.888512451792476,9.808240446009506,20.0,29200,true
1520599572148316,0,1520599572148316,18.888557851187336,9.808247908365434,20.0,29201,true
1520599572149333,0,1520599572149333,18.88860317446313,9.80824283226606,20.0,29202,true
1520599572150351,0,1520599572150351,18.88864853210312,9.808149868873585,20.0,29203,true
1520599572151367,0,1520599572151367,18.888693837609228,9.808242849197686,20.0,29204,true
1520599572152385,0,1520599572152385,18.88873921139519,9.808197635005143,20.0,29205,true
1520599572153402,0,1520599572153402,18.888784510787467,9.808260669203182,20.0,29206,true
1520599572154419,0,1520599572154419,18.888829825580995,9.808173011001035,20.0,29207,true
1520599572155437,0,1520599572155437,18.888875189776183,9.808263876176612,20.0,29208,true
1520599572156453,0,1520599572156453,18.8889204745777,9.808242454645448,20.0,29209,true
1520599572157470,0,1520599572157470,18.888965791314284,9.808178404563936,20.0,29210,true
1520599572158488,0,1520599572158488,18.889011145874175,9.80827554260279,20.0,29211,true
1520599572159506,0,1520599572159506,18.88905647218494,9.80823343534507,20.0,29212,true
1520599572160523,0,1520599572160523,18.889101808198603,9.808183868699034,20.0,29213,true
1520599572161541,0,1520599572161541,18.889147143167648,9.808216958682035,20.0,29214,true
1520599572162559,0,1520599572162559,18.889192498547825,9.808202579844508,20.0,29215,true
1520599572163576,0,1520599572163576,18.889237804224287,9.808201633480845,20.0,29216,true
1520599572164593,0,1520599572164593,18.889283109659697,9.808173811865124,20.0,29217,true
1520599572165611,0,1520599572165611,18.88932845700585,9.808233753537198,20.0,29218,true
1520599572166629,0,1520599572166629,18.889373765374728,9.808231862952237,20.0,29219,true
1520599572167646,0,1520599572167646,18.889419057026846,9.808177173314224,20.0,29220,true
1520599572168664,0,1520599572168664,18.88946441613721,9.808223686606697,20.0,29221,true
1520599572169681,0,1520599572169681,18.88950970573514,9.808242411522336,20.0,29222,true
1520599572170698,0,1520599572170698,18.88955499347025,9.8081557444983,20.0,29223,true
1520599572171715,0,1520599572171715,18.889600295905787,9.808240460072106,20.0,29224,true
1520599572172733,0,1520599572172733,18.889645631117865,9.808240613763468,20.0,29225,true
1520599572173751,0,1520599572173751,18.889690921607208,9.808220022108385,20.0,29226,true
1520599572174767,0,1520599572174767,18.889736194538056,9.808176748839335,20.0,29227,true
1520599572175785,0,1520599572175785,18.88978148874607,9.808230456943487,20.0,29228,true
1520599572176802,0,1520599572176802,18.889826776201524,9.808250249115792,20.0,29229,true
1520599572177820,0,1520599572177820,18.889872084075638,9.808221438988513,20.0,29230,true
1520599572178838,0,1520599572178838,18.889917429644406,9.80822767837373,20.0,29231,true
1520599572179855,0,1520599572179855,18.889962717302105,9.808199898154363,20.0,29232,true
1520599572180873,0,1520599572180873,18.890008012170576,9.808150424171341,20.0,29233,true
1520599572181891,0,1520599572181891,18.890053309247143,9.808220597592511,20.0,29234,true
1520599572182908,0,1520599572182908,18.890098592986114,9.808209346154587,20.0,29235,true
1520599572183926,0,1520599572183926,18.89014388799603,9.808204338011222,20.0,29236,true
1520599572184954,0,1520599572184954,18.890189655896876,9.808218790801615,20.0,29237,true
1520599572185961,0,1520599572185961,18.890234486528023,9.808202450206693,20.0,29238,true
1520599572186978,0,1520599572186978,18.89027973089814,9.807607897824305,20.0,29239,true
1520599572187996,0,1520599572187996,18.890325039109314,9.808778384922876,20.0,29240,true
1520599572189014,0,1520599572189014,18.890370315835792,9.808259072311749,20.0,29241,true
1520599572190031,0,1520599572190031,18.8904156071385,9.808176967958797,20.0,29242,true
1520599572191048,0,1520599572191048,18.890460848804334,9.808214094980691,20.0,29243,true
1520599572192066,0,1520599572192066,18.890506130647925,9.808193604875704,20.0,29244,true
1520599572193082,0,1520599572193082,18.890551352978363,9.808253500718948,20.0,29245,true
1520599572194100,0,1520599572194100,18.890596619629566,9.808201023301615,20.0,29246,true
1520599572195117,0,1520599572195117,18.890641897616966,9.808273303779897,20.0,29247,true
1520599572196135,0,1520599572196135,18.890687182875624,9.808215676534992,20.0,29248,true
1520599572197152,0,1520599572197152,18.890732412710456,9.808199247129533,20.0,29249,true
1520599572198169,0,1520599572198169,18.89077765877592,9.808187876192882,20.0,29250,true
1520599572199187,0,1520599572199187,18.89082293844189,9.808255008146443,20.0,29251,true
1520599572200205,0,1520599572200205,18.890868199819565,9.808232526925856,20.0,29252,true
1520599572201222,0,1520599572201222,18.89091344037447,9.80818824483745,20.0,29253,true
1520599572202239,0,1520599572202239,18.890958672494097,9.808208864940212,20.0,29254,true
1520599572203256,0,1520599572203256,18.89100390278583,9.808232700672743,20.0,29255,true
1520599572204273,0,1520599572204273,18.89104913952986,9.80824106860091,20.0,29256,true
1520599572205290,0,1520599572205290,18.891094355465885,9.808241177351372,20.0,29257,true
1520599572206307,0,1520599572206307,18.891139578644314,9.808230915206753,20.0,29258,true
1520599572207324,0,1520599572207324,18.891184823050835,9.80825477593418,20.0,29259,true
1520599572208342,0,1520599572208342,18.891230053322573,9.808243551027452,20.0,29260,true
1520599572209359,0,1520599572209359,18.89127530397797,9.808214786412517,20.0,29261,true
1520599572210376,0,1520599572210376,18.89132049842598,9.808230256207851,20.0,29262,true
1520599572211393,0,1520599572211393,18.891365703376106,9.808202522464956,20.0,29263,true
1520599572212411,0,1520599572212411,18.891410972422726,9.808270663529076,20.0,29264,true
1520599572213427,0,1520599572213427,18.891456160620336,9.808255386937784,20.0,29265,true
1520599572214444,0,1520599572214444,18.891501383959262,9.808172952607183,20.0,29266,true
1520599572215462,0,1520599572215462,18.89154661542235,9.808271897758678,20.0,29267,true
1520599572216479,0,1520599572216479,18.891591811267183,9.808225762628423,20.0,29268,true
1520599572217496,0,1520599572217496,18.891637012687696,9.808213374108039,20.0,29269,true
1520599572218514,0,1520599572218514,18.891682260038905,9.808255748131373,20.0,29270,true
1520599572219531,0,1520599572219531,18.891727489128858,9.808246611280591,20.0,29271,true
1520599572220549,0,1520599572220549,18.89177272785166,9.808186911304727,20.0,29272,true
1520599572221566,0,1520599572221566,18.89181793014291,9.808207492402676,20.0,29273,true
1520599572222583,0,1520599572222583,18.891863115767066,9.808193177261408,20.0,29274,true
1520599572223601,0,1520599572223601,18.891908365378416,9.808236529179155,20.0,29275,true
1520599572224618,0,1520599572224618,18.89195355394928,9.80825521267515,20.0,29276,true
1520599572225636,0,1520599572225636,18.891998762002817,9.808172913817476,20.0,29277,true
1520599572226653,0,1520599572226653,18.892043970729983,9.8082470476452,20.0,29278,true
1520599572227671,0,1520599572227671,18.892089185834326,9.808220474289145,20.0,29279,true
1520599572228689,0,1520599572228689,18.892134403224347,9.808217406041049,20.0,29280,true
1520599572229706,0,1520599572229706,18.892179622044868,9.808207187889238,20.0,29281,true
1520599572230724,0,1520599572230724,18.892224851308193,9.80820207387708,20.0,29282,true
1520599572231742,0,1520599572231742,18.892270076260544,9.808198020738372,20.0,29283,true
1520599572232759,0,1520599572232759,18.892315207202365,9.808182671589986,20.0,29284,true
1520599572233777,0,1520599572233777,18.892360449804354,9.808185770917618,20.0,29285,true
1520599572234795,0,1520599572234795,18.892405658530915,9.80830122520599,20.0,29286,true
1520599572235813,0,1520599572235813,18.892450864551225,9.808159307446871,20.0,29287,true
1520599572236829,0,1520599572236829,18.892496008660334,9.80819938934825,20.0,29288,true
1520599572237847,0,1520599572237847,18.892541217526695,9.808200512025048,20.0,29289,true
1520599572238865,0,1520599572238865,18.892586426249615,9.808275791153282,20.0,29290,true
1520599572239882,0,1520599572239882,18.892631598550715,9.808192568300623,20.0,29291,true
1520599572240900,0,1520599572240900,18.892676796954987,9.808190467151714,20.0,29292,true
1520599572241918,0,1520599572241918,18.892722018173618,9.808233800514394,20.0,29293,true
1520599572242935,0,1520599572242935,18.892767177537515,9.808198907857822,20.0,29294,true
1520599572243952,0,1520599572243952,18.89281233252019,9.808168064661423,20.0,29295,true
